author_id,sentence 
66, A great number of people feel that people who work for the government need to be able to communicate with the public in a more effective way
66,ANSWERSEXERCISE 1 :We are working hard to give the poor the basics to lift themselves out of poverty
66,Before semester starts students should contact us for help with their plans
66,It appears the tragedy could have been avoided if the company had talked to workers about workplace dangers
66,The population of the island is 12046 with the possibility of 5% growth by 2012
66,A commerce graduate can apply knowledge from their course to their work
66,EXERCISE 2:From 4 August we will select students using processes that meet legal requirements our diversity strategy and policies on student selection
66,We are offering free replacements for current passports lost or damaged in the recent floods
66, You must contact us on 998 9988 by June 10
66,We can investigate breaches of privacy principles by agencies and organisations and privacy complaints made by individuals
66,We help people affected by natural disasters and conflict
66, We provide emergency relief when disaster occurs and support communities as they rebuild
66,Many people feel that people working for the government should be able to communicate with public effectively
66,
66,Exercise 1Make the following sentences more concise without removing any information
66,In spite of the fact that our budget for advertising is now higher our sales figures have not gotten any better
66,Although our budget for advertising is now higher our sales figures have not gotten any better
66, In the event of an emergency such as a fire or earthquake please exit the building as soon as you possibly can
66, In an emergency such as a fire or earthquake please exit the building as soon as you can
66,We currently have several available job openings for a variety of positions in our Sales department
66,We have several available job openings for positions in our Sales department
66,The reason I’m having trouble with my computer is because the antivirus has not been updated at all recently
66,I’m having trouble with my computer because the antivirus has not been updated
66,We consider the candidate to be a very good fit for either of the two positions
66,The candidate is a very good fit for either of the positions
66, As we discussed during our previous phone call the shipping charges on your next order with us will be waived
66,As discussed previouslythe shipping charges on your next order will be waived
66, We are now in the process of evaluating how to address the issue that exists regarding the performance of our team members
66,We are now evaluating the issue regarding the performance of our team members
66,Our researchers carried out interviews with several people who are professionals in the health care industry
66,Our researchers carried out interviews with professionals in the health care industry
66, Please change the information on your employee profile to include the most recent information
66,Please update the information on your employee profile
66,We would like to offer congratulations to all the people who participated in and completed the training program
66,We would like to congratulate all those who participated in and completed the training program
66,
66,Q
66,Make the sentences more concise:We certainly hope this decision won’t have a negative impact on the reputation of our firm
66,A1
66, We hope this decision will have a positive impact on the reputation of our firm
66,Basically what the training program is going to do is prepare each and every one of the participants for their certification test that they will take soon
66,A2
66, The training program will prepare every participant for their upcoming certification test
66,Could you recommend to us someone in the area who works as a contractor?A3
66, Could you recommend us a contractor nearby?There is a possibility that I might get together with some of the people in my MBA program this weekend
66,A4
66, I might get together with some people in my MBA program this weekend
66,She is professional courteous and she always comes to work on time
66,A5
66, She is professional courteous and punctual
66,The problem was addressed at our meeting that we have every week
66,A7
66, The problem was addressed at our weekly meeting
66,Please talk to John and tell him about the benefits of the deal and that he should accept it
66,A7
66, Please tell John about the deal’s benefits and that he should accept it
66,The primary role of our recruiters is to search for and locate professionals with good qualifications who live in our area
66,A8
66, The primary role of our recruiters is to search for qualified professionals living in the vicinity
66,Carlos speaks English fluently and can also speak Portuguese at an intermediate level and in addition he is capable of conversing in German
66,A9
66, Carlos speaks English fluentlyPortuguese at an intermediate level and can also converse German
66,It’s a really excellent opportunity and one that you should definitely take advantage of
66,A10
66, It’s an excellently leveraging opportunity
66,
66,Character : A college studentTime : At late nightSetting : A college librarySituation : someone has found or lost something and an important decision needs to be madeDEEDS OF LOVEIt was a cold winter night
66,Nancya college student in was walking on the lonely roads
66,She was very mature for a sophomore
66,She never used to mingle with the people of her age group and had all the qualities which suggested that she was an introvert
66,She was submissivekindnerdyaltruistic and meticulous
66,She was a nocturnal being and the moon gave her solace
66,She liked to walk alone on the roads with none but the moon along with her
66,She soliloquized”Its weekend!I probably should spend this weekend a good book in the college library”
66,She followed her will and headed towards the library
66,She reached to the library and found no one thereat the sight of which she signed with relief
66,She liked to be all by herself while she invested her time and concentration in her favorite past time-reading books
66,She picked the book “The Imperial Affliction” and sat cozily inn a chair
66,She was reading and getting into the character
66,Nancybeing unaware of what was happening in her surroundingswas completely engrossed in her book
66,Suddenlyout of nowhereshe heard the sound of somebody’s painful wails
66,She immediately got up from her chair and rushed out of the library
66,She ran frantically in the direction from which the sound of pitiful cries was coming
66,When she finally came out of the libraryshe saw a small girl weeping hard
66,She went near the childwiped her tears with her scarf and hugged her lovingly
66,Initiallythe girl was reluctant to stop cryingbut the warmth of Nancy’s hug pacified her pain
66,She asked Nancy sobbingly”Why are big people so bad?My mother left me here and she went somewhereI don’t know where she is
66,”Nancy understood the pain of that girl and comforted her that she’ll be helping her in finding her mother
66,After inquiring the watchmanthe librarian and the warden of the hostelshe got to know that her mother went to the heaven abode a few years back
66,The girl was not able to see the realityshe still cries and craves for her
66,It was then when Nancy decided to take a big decision
66,Nancy was getting scholarship because she was the brightest student in her class and had done awesome internships in reputed IT firms
66,She decided to fund the education of that girl and her mental treatment
66,Next dayshe took the girl to the doctor and then carefully dropped her to the child care centre
66,She made sure that no negligence is observed in the girl’s care
66,On every SaturdayNancy visits the girlAnnaand plays with her
66,NowAnna is recovering at a good pace and is happy
66,AlthoughNancy cannot bring Anna’s mother back but can atleast make Anna happy by doing her bit
66,Sharing the pain is the biggest help someone can offer
66,Life becomes easy and much more tangible if we do our bit in making others’ happy
66,
66,FIRST TASK:Thanks & Regards---------------------------------------------------Nishunishusharma1608@gmail
66,comA dream doesn't become reality through magic; it takes sweat determination and hard work
66,SECOND TASK :Thanks & Regards---------------------------------------------------Nishu SharmaMSIT1st yearIIITHContact no
66, : 7995259483nishusharma1608@gmail
66,com
66,Q1
66, Write an email to your team member on his performance appraisal
66, He has just gone on project deployment and physically not available with you in the office but working elsewhere and hence you choose to write to him
66, Following are the points to mention in the email:1
66, You are disappointed with his team skills and need to give a feedback on that
66,2
66, His rating on presentation skills by client has not been that impressive and so feedback needs to be given
66,3
66, His biggest drawback is lack of assertiveness and needs to be given feedback on that aspect as well
66, Try to be professional at the same time try to give the right feedback so that he can improve on those skills
66,Dear SharathI am pleased to hear that your project deployment work is going on well and everyone is appreciating your work
66,This would be lucrative not only for youbut also for the whole organization of ourswhich is surely a matter of pride
66,Since you’ve gone into a whole different workplace comprised of people with varied culture and ethnicityI would like to share with you some thoughts of wisdom which would be helpful for you in that environment
66,I got to hear from some people about some drawbacks of yours and being a good friend of yoursits my sole responsibility to inform you about the same so that you can improve upon them
66,Firstlyyour presentation skills aren’t up to the mark
66,There’s no doubt that you are a diligent and meticulous workerbut you need to show the same to the client
66,They need to know how much effort you’ve put in your work
66,Secondlymany people complain about you being not a good team worker
66,I completely understand that your performance is at its best every time you’ve worked alonebut there’s no harm in involving other people’s innovative ideas for the greater good of thee project
66,It will not only help in optimizing the projectyou’ll also gain precious experience and knowledge while working with others
66,At lastI would like to say that you should try to be a little more assertive whenever there’s a need of it
66,Giving reasons for your proposal won’t diminish your humble and obedient image in front of others
66,You should make others believe your proposition by the explanation and reasons which you give in support of that
66,That’s all for now which I wanted you to know
66,Please take all this in a positive spirit and don’t get offended
66,We are good friends so we should help each other to become an efficient worker for the company and also a good human being in the bigger picture
66,All the best for your future endeavours!Your loyal friendNishu
66,From : NishuTo : HasmithaCC : Arun Subject : Introducing Hasmitha and Arun to each otherHasmitha and ArunI am glad to introduce you both
66,ArunHasmitha is a proficient content developer currently working in Hyderabad in my company
66,She has 3 years of experience and is searching for a job in Bombay as she will be settling in Bombay permanently after her marriage next month
66,HasmithaArun is a team manager in AccerIncBombay
66,He asked me to refer a strong content developer
66,ThereforeI thought to introduce you to him
66,Both of you can take over from here and discuss over matters of importance and common interests
66,ThanksNishu
67,QUESTION 1:A great introduction is similar to a great opening scene in a movie
67, List two movies that you have seen and then give the reason why that opening was so memorable for each of them
67,Format:MOVIE TITLE: Taare Zameen ParWHY: The movie introduction will be awesome
67, It shows about the regular characters in our life
67, We have a character of Ishan Avasthi in that film which has a similarity with my character in my school days
67, The directors    had shown the characters of the film perfectly that we see everyday in everyone’s house
67, Its such a heart touching film that everyone of us get goosebumps watching the role of Ishan Avasthi in that film
67, The music directors had given us a great music and the composers have written beautiful lines that are very meaningful
67,The movie makes us learn how we should make children learn
67, Not by force or not by scolding each and every time on their progress
67, But watching them at what they are good at
67, We should make them learn everything step by step guide them
67, This is what inspired me about the movie
67,MOVIE TITLE: TitanicWHY: The introduction of the movie shows the large ship that is Titanic
67, I have seen this movie when I am studying in my school days
67, There would be an excitement at that age watching those movies that people travelling in that ship
67, It’s a real life story and I felt that how did people prepare such a big ship and thousands of people died because of ice berg hitting the ship
67, The director James Cameron had done one of the highest grossing movie that it was not like watching a movie
67, It was like that is happening in front of us
67, I feel watching this movie many times and never get bored of this movie
67,This movie is an epic romance-disaster movie which inspired me about the characters in the movie
67, Not making the movie as boring the director created some characters in the movie which created a life for the movie
67,QUESTION 2:1
67,    Read the following essay prompts and write a suitable introductory paragraph for each of them using the 3 elements of introduction - hook orient readers and key terms:Essay 1: If you could go on vacation anywhere in the world where would you go and why?I would like to go to Kerala on vacation because it has its own traditions and cultures
67, It is the most attracted tourist place with many beaches hill stations etc
67, We have many places to watch in Kerala like Munnar
67, We don’t know how heaven seems like
67, But god created this place and we can feel this place as heaven on the earth
67, The another places are Kerala backwaters and Guruvayur temple
67, We have many places to watch in Kerala
67, I feel like it’s a heaven on the earth
67, We have many places in Kerala where we feel relaxed and our mind will be peaceful pending time at those places
67, We have many dishes very special only in Kerala
67,We have Tea gardens and Kolukkumalai tea estate in Munnar where we find total greenery over there
67, Athirappilly waterfalls located in Thrissurit’s a Niagara of South India
67, It is a majestic beauty
67, Varakala beach in Varakala
67, It is such a beautiful beach in Kerla
67, My favarate place on this place to go to vacation is Kerala as I feel relaxed at this place
67, Essay 2: The school board is considering implementing a longer school day
67, Some teachers are against it because it will affect sport practices
67, Other teachers are for it because students need to be better prepared for high education after high school and a longer school day means more time to learn for the students
67, In an essay to be read by the school board write why the school day should or should not be longer
67,The school day should not be longer in my case
67, The whole day sitting in the school studying without any activities like sports affects the child health as well as they feel very stressed at that age
67, Only in the school days they can enjoy their life
67, After going out of the school for higher studies they don’t find time for sports and other activities concentrating on studies
67, If in the school itself they are habituated for longer hours sitting the whole day for study that would affect their brain
67, There should be limited school hours and after that 1-2 hours they should spend time on sports or other activities and get back to study after taking some rest
67, But continuous longer school day is not that good for them
67,As I had these longer school days without any sports or activities I feel that there should not be too stress on children regarding these long hour studies
67,
67,Q1
67, What does Randy mean when he says “We cannot change the cards we are dealt just how we play the hand?”Randy means to say that we can’t change our fate and what’s going to happen in our life
67, We must accept every challenge in our life and try to solve the culprits and move forward
67,Q2
67, What was the essence of the talk the key points covered in the talk?We should be optimistic and bold in every aspect of life and accept every challenge
67, Fulfillment of Randy’s childhood dreams is the key point covered in the talk
67,Q3
67, How many (his) childhood dreams did Randy talk about? Randy talked about his 6 childhood dreams :Being in zero gravity
67,Playing in the NFL
67,Authoring an article in the world book encyclopedia
67,Being Captain Kirk
67,Winning stuffed animals
67,Being a Disney Imaginer
67,Q4
67, What did Randy say about being specific regarding dreams?According to Randy dreams which we dream must be achievable and we shouldn’t dream of those which are impossible to achieve
67,Q5
67, What is the importance of brick walls?Brick walls let us prove how badly we want things we desire
67, Q6
67, What did Randy learn while pursuing to fulfill his second dream- that of playing in the National Football League?He learned fundamentals and hardwork and he felt experience is what you get when you didn’t get what you wanted
67,Q7
67, Why did Randy say that “I am very glad that football has been a part of my life?”Randy said that most of what we learn we learn indirectly and experience is what you get when you didn’t get what you wanted and he learnt teamwork and achieved strengths
67,Q8
67, Was Randy sad that he was not able to play for NFL? Why?He assumed that he is not capable of playing football as he learned only fundamentals
67,Q9
67,How does Randy accomplish his dream of writing for the encyclopedia?Randy didn’t accomplish his dream of writing for the encyclopedia
67,Q10
67, Which quality did Randy learn from the character of Captain Kirk?He had learnt leadership qualities from the character of Captain Kirk
67,Q11
67, What important message did Randy convey through his dream of winning stuffed animals?There is no age for enjoyment and fulfilment of dreams is the important message Randy conveyed through his dream of winning stuffed animals
67,Q12
67, What inspired Randy to become an imaginer?His visit to DisneyLand inspired him to become an imaginer and he is able to create visual animations
67,Q13
67, Explain: Wait long enough and people will surprise and impress you
67,When we are pissed off somebody and angry at them we haven’t given them enough time
67, So we need to wait long enough and people will surprise and impress you
67,Q14
67, How important is the communication style while trying to say the same thing?We should grab the attention of the people while we are communicating and we should be clear in describing our thoughts
67,Q15
67, How did Randy enable others to fulfill their childhood dreams?We should be dedicated in achieving our dreams
67, We will gain some experience through it
67,
67,Altruism is the type of behaviour in which an animal sacrifices its own interest for that of another animal or group of animals
67, According to the lecture by sacrificing its own interest the animal harms itself because of other animals
67, The word Altruism is totally opposite of selfishness
67, By performing altruism both animals and humans they gain nothing by themselves
67, Some animals don’t share their food or anything with any other animals and as well as the humans too because they have the fear that they may harm by showing altruism
67, Unselfish acts among humans are ranging from sharing of food with strangers to the donation of body organs to family members
67, Some humans don’t share their food with anyone or don’t even donate their organs to their family members too because by doing such things they might feel that it may harm them
67, Many species of animals appear willing to sacrifice food or even their life to assist other members of their group
67, By sacrificing of life it may effect to the family of that animal species
67, They have given an example of a mammal called Meerkat
67, In groups of Meerkats an individual acts as a sentinel standing guard and looking out for predators while others hunt for food or eat food they have obtained
67, By acting as a sentinel it gains nothing infact it goes without food while others eat and places itself in danger
67, If the sentinel Meerkat sees a predator such as hawk approaching their group it gives an alarm cry alerting the other meerkats to run and seek shelter
67, According to me young adults should need an independence from their parents because being near parents they don’t even know how the world is
67, Once if they get independence from the parents they can know how the out life is
67, Being independent from parents they can learn more things than they are near their parents
67, Spoon feeding will be avoided if they are independent from their parents
67, By being independent from parents young adults can come to know how to mingle up with the world and people out
67, They will improve their guts and makes them grow up on their own without any help
67, But their independence from parents should not affect their future
67, They should use their independence in the right way
67, By having independence they can know the people outside much better and what’s going on with the world
67, If young adults prefer to live with their families they will be habituated to the environment of their family and can’t mingle with the outside world that easily
67, They don’t even come to know what is going on with the world but they will be safe with their parents
67, But I think we can learn more things by learning than by spoon feeding
67, So its better to live independent from parents and learn more things from the experiences being independent but that independence should not be used in a wrong way
67,
67,The points made in the lecture is that professors are normally found in the university classrooms offices and libraries
67, They do research and lecture the students
67, They also appear as guests in the television news program
67, They get the reputation rightly or may be in a wrong way if they appear in the television news program
67, These television channels invite the professors to increase their channel ratings
67, Some news channels entertain inviting these professors rather than to educate the viewers
67, There are many disadvantages to these professors to be a TV celebrity
67, These TV programs waste lot of time of these professors as they have to travel for rehearsal for makeup and for many takes
67, When a professor appears on TV thousands of people outside the narrow academic community become aware of the professor’s idea
67, By being on TV as a celebrity professors waste a lot of time
67, Most of the times they will be in TV studio rather than in the campus with the students taking lectures
67, Universities might benefit for such appearances of their professors on TV
67, They receive positive publicity such as when people see knowledgeable faculty they think more highly about university and that improves their reputation
67, Viewers have a chance to learn something new and they can experience real expertise
67, But this waste a lot of time of professors
67,
67,Instructions: In the following paragraph transitions have been removed
67, Write an appropriate transition from the list given below in each of the blanks in the paragraph
67,: Major ideas: first second for one thing for another thing finally Examples: for example for instance Additional examples: in addition also additionally moreover Conclusions: all in all on the whole as one can see Sources for College Writing Students can draw on a variety of sources to help them with writing assignments
67, (1)_____________First________ they can draw on personal experiences
67, (2)____For example______________ for an assignment about communication skills a writer might think about the way he or she communicates through conversations with others while at work or at home
67, (3)____In addition_____________ a writer might look at ways he or she communicates with others electronically via email or texting or Facebook
67, Students might (4)____also_____________ find examples of written communication skills by looking at skills they’ve learned for previous writing assignments
67, (5)_______Second__________________ student writers can look for ideas from other people’s experiences
67, (6)_______For instance________________ writers can interview other students or even family members
67, (7)_______Additionally_______________ a writer may have heard others talk about this topic maybe in class
67, (8)___For one thing_________________ source would be television shows on the topic of communication
67, (9)________All in all__________ college writers may find that they need to do some research to complete an assignment
67, (10)___On the whole_______________ lots of experts have written articles or books on the topic of communication skills
67, (11) ___As one can see___________________ a search of “communication skills” on the internet might provide useful information; (12)__Moreover______________ reference librarians can help students find research materials in special collections or databases
67, (13) ___Finally___________ college writers need to be able to draw on a combination of personal experience observations of others and research materials to develop their written assignments
67,
67,Exercise 1Make the following sentences more concise without removing any information
67,We are working hard so the poor are given the basic essentials to lift themselves out of poverty
67,We are working hard to give basic essentials to the poor to lift themselves out of poverty
67,Students should make contact with us for help with their future plans prior to the start of semester
67,Students should contact us for help with their plans before semester starts
67,It is apparent that the tragedy could have been avoided if the company had talked to workers regarding hazards which existed in the workplace
67,It appears that the tragedy could have been avoided if the company had talked to workers about workplace dangers
67,The total population of the island is 12046 with the future possibility of 5% growth by 2012
67,The population of the island is 12046 with the possibility of 5% growth by 2012
67,A commerce graduate can leverage knowledge they have acquired in their coursework and apply it to the real world
67,A commerce graduate can apply knowledge from their course to their work
67,Exercise 2Make the following paragraphs more concise without removing any information
67,As of 4 August students will be selected using processes which have been created in accordance with legal requirements
67, These processes will be used along with our diversity strategy and all of its relevant policies about student selection
67,Students will be selected using processes that meet legal requirements our diversity strategy and policies on student selection from 4 August
67,The Passport Office is replacing free of charge until the dates specified any current passport lost damaged or destroyed as a result of the recent floods
67, Eligible applicants should contact the Passport Information Service (PIS) on 998 9988 for further information
67,The Passport Office is offering free replacements for current passports lost or damaged in the recent floods
67,Eligible applicants must contact 9989988 by June 10
67,If an agency or organization breaches the privacy principles our office may investigate the matter
67, Individuals can also make a privacy complaint to us about an agency or organization if they think their information has been mishandled
67,Our office can investigate breaches of privacy principles by agencies and organisations and privacy complaints made by individuals
67,Aid Agency works to bring immediate assistance to people whose lives have been devastated by natural disasters and conflict
67, Through our work we provide emergency relief in the initial stages of the disaster and we also provide continued support to affected communities as they rebuild and rehabilitate towards a sustainable future
67,We help people affected by natural disasters and conflict and we provide emergency relief when disaster occurs and support communities as they rebuild
67, A great number of people feel that people who work for the government need to be able to communicate with the public in a more effective way
67,People feel that who work for the government need to communicate more effectively with the public
67,
67,Exercise 1Make the following sentences more concise without removing any information
67,In spite of the fact that our budget for advertising is now higher our sales figures have not gotten any better
67,Even after increasing advertising budget sales figure have not improved
67, In the event of an emergency such as a fire or earthquake please exit the building as soon as you possibly can
67,In the case of emergency please exit the building as soon as possible
67,We currently have several available job openings for a variety of positions in our Sales department
67,We have several job openings in our Sales department
67,The reason I’m having trouble with my computer is because the antivirus has not been updated at all recently
67,I’m having trouble with my computer because its antivirus has not been updated
67,We consider the candidate to be a very good fit for either of the two positions
67,We consider the candidate would be a good fit for either position
67, As we discussed during our previous phone call the shipping charges on your next order with us will be waived
67,As we discussed we will waive the shipping charges on your next order
67, We are now in the process of evaluating how to address the issue that exists regarding the performance of our team members
67,We are in the process of addressing our team members performance issues
67,Our researchers carried out interviews with several people who are professionals in the health care industry
67,Our researches interviewed several health care industry professionals
67, Please change the information on your employee profile to include the most recent information
67,Please update the information on your employee profile
67,10
67, We would like to offer congratulations to all the people who participated in and completed the training program
67,We would like to congratulate all the people who completed the training program
67,
67,Q
67,Make the sentences more concise:1
67, We certainly hope this decision won’t have a negative impact on the reputation of our firm
67,We hope this decision won’t have a negative impact on our reputation
67,2
67, Basically what the training program is going to do is prepare each and every one of the participants for their certification test that they will take soon
67,The training program will prepare every participant for the upcoming certification test 
67,3
67, Could you recommend to us someone in the area who works as a contractor?Could you recommend a contractor who works in that area?4
67, There is a possibility that I might get together with some of the people in my MBA program this weekend
67,I might get together with people in my MBA program this weekend
67,5
67, She is professional courteous and she always comes to work on time
67,She is professional courteous and comes to work on time
67,6
67, The problem was addressed at our meeting that we have every week
67,The problem was addressed at our weekly meeting
67,7
67, Please talk to John and tell him about the benefits of the deal and that he should accept it
67,Please motivate John to accept the deal
67,8
67, The primary role of our recruiters is to search for and locate professionals with good qualifications who live in our area
67,Our recruiters are in the search of highly qualified professionals in our area
67,9
67, Carlos speaks English fluently and can also speak Portuguese at an intermediate level and in addition he is capable of conversing in German
67,Carlos speaks fluent English Portuguese at an intermediate level and conversational German
67,10
67, It’s a really excellent opportunity and one that you should definitely take advantage of
67,You should take advantage of this excellent opportunity
67,
67,On November 9thI went to a restaurant with my friends to celebrate my birthday
67, We ate well enjoyed a lot
67, That was an awesome food we had as it is more expensive restaurant and famous throughout India at different places
67, It was around 12a
67,m
67, we came out
67, Almost it was late night
67, I found a woman who might be 93 years old sleeping outside on the footpath beside the restaurant with torn clothes and no food begging us for money
67, I felt upset seeing her in that situation
67, I went again into the restaurant which is about to close after our departure
67, I asked them for the food but they replied that food has been finished
67, I requested them to give any of the food left for the day
67, They gave me some food which they had in their kitchen
67, I gave that food to the old woman and a scarf which I have with me to cover her body
67, At that point I thought that I need to make a decision about the old woman’s shelter
67, I took her with me and dropped her in an old-age home where she gets proper shelter and food
67, She felt very happy and dropped down into tears towards me
67,Try to help old people who are in need 
67, It’s not that you get something in return through them but it gives you happiness and our heart feels good
67,
67,Task-1:How to speak so that people want to listen
67,People don’t listen to a person if he/she have following qualities:Gossiping
67,Judging
67,Negativity
67,Complaining
67,Excuses
67,Lying
67,Dogmatism
67,Four powerful foundations to speak powerful are:Honesty: Be clear and StraightAuthenticity: Be yourself
67,Integrity: Be your word
67,Love: Wish them well
67,Tools which can increase the power of speech:RegisterTimbreProsodyPacePitchVolumeTo increase the power of our speaking we use some tools
67, They are register timbre prosody pace pitch volume
67, Speak powerfully so that people listen consciously
67, When we create sound consciously the receiver sounds consciously
67,
67,From: Ms
67, DeepthiTo: Ms
67, HasmithaCC: Mr
67, ArunSubject : Hasmitha meet Arun 
67, Arun meet Hasmitha
67,Hasmitha I want to introduce you to Arun
67, He is working in IBM company for 10 years
67, He is the project manager and he has undertaken many projects in the company
67, He is good at developing Cloud applications
67, Arun I want to introduce you to Hasmitha
67, She is an efficient content developer and has a experience of 12 years 
67, She has worked in TCS
67, She is one of the member who developed the software
67,You both grew up in Hyderabad and now based on Mumbai
67,Arun – will you follow up with Hasmitha over email to setup a phone call?ThanksDeepthi
67,When I was trolling some career websites this week I noticed that your company has a walk out for an intern this summer
67, The position sounds cool
67, Can you shoot me back and email and tell me what’s up with the application process?
68,Professors should only confined to universities and they should work on their research because if a professors comes out the university and suppose to deliver his subject in the television he may not give the entire subject to the students or the audience because there will a wide range of factors for him before coming to the television as it will take a long time for him to collaborate with the television systems
68, If he is about to do his work by publishing the journals and making them happen in the real world it will give him the most success than anything there were research scholars who bagged noble awards for their research and enhancement of the technologies all these people were never been to televoision or never spoke in front of television as their vision is to get something out of nothing rather than loosing everything without anything
68, Media people will not give a sufficient time to open up their individual topics and to elaborate in front of the television
68, So it is good for the professors to do the research work with the help of university people and if the research was successful and it has its wide advantage in the future developments then the organizations will come up and make the scholars name reverberate all through the televisions
68, So the best and foremost options for the research scholars is to go with the journals and they can find prominent information from the different type of search engines if their project was successful they even can upload their information In the search engines so that students can be benefitted
68, Coming before the television can junk a lot of time and they even miss the regular classes which they need to take in the university
68, So the importance and value of a scholar is known mostly by their journals and their contributions to their fields
68,It is obvious that young once will enjoy their respective life more often than the older once because there is certain age limit for everyone to which one will have a time to enjoy beyond their limits with in that range people might enjoy beyond their regular enjoyment
68, It is between the age of 10-24years people will enjoy most of it and this is the time to enjoy as the people will be more energetic and have a hassle free life as their were under supervision of their parents and the parents will provide them whatever they want
68, This is the most crucial time to guess the rest of the life if anyone who is beyond the ethics in their enjoyment they need suffer the rest of the life
68, The best time in anyone’s life is the schooling period their we enjoy a lot unknowingly we don’t have any restrictions at that time and we can enjoy what ever we wished for
68, After schooling we were bit tied in the knot of parents as we go by as this Is the most crucial time in our lives
68, In graduation there was enough time to enjoy the life as it is four or five years in parallel with the academics we can do things what ever we want and by that time we had enough knowledge of what is good and what is bad
68, So after the graduation our real life starts where we were supposed to embedded with a lot of responsibilities and emotions
68, we will have a life partner we need to take of the people around us and for the people for us so in this time it depends on the individual on the way he enjoys his life
68, However enjoyment is of individual perspective and the way he wants his life to be
68, Everyone will not be same in terms of enjoyment and it is not necessary that everyone will be having the same mind set or think of the same things
68, Many will feel of having a joint family and it makes them feel happy and they want to enjoy with their family the real happiness depends on the individual how he wants to be and how he designed his life to get into the enjoyment
68, There were many cases where people enjoyed more often when they were ageing or getting older
68, It might be due to lack of economical support at that time or any other factors
68, But at the older age people like to enjoy as much as they can but due to their health condition and other factors they may not go to that extent but it even depends on their determination and how enthusiastic they were
68, But in my opinion young people will be having a time with energy to enjoy more
68,1: first2: for example3: moreover4: also5: as one can see6: for instance7: additionally8: all in all9: on the whole10: finally11: moreover12: in addition
68,Exercise 1Make the following sentences more concise without removing any information
68,We are working hard so the poor are given the basic essentials to lift themselves out of poverty
68,We are working hard to give the poor the basic essentials to lift themselves out of poverty
68,Students should make contact with us for help with their future plans prior to the start of semester
68,Students should contact with us before the semester starts
68,It is apparent that the tragedy could have been avoided if the company had talked to workers regarding hazards which existed in the workplace
68,The tragedy can be avoided if the company had talked with workers about the workplace hazards
68,The total population of the island is 12046 with the future possibility of 5% growth by 2012
68,The total population of the island is 12046 with the possibility of 5% growth by 2012
68,A commerce graduate can leverage knowledge they have acquired in their coursework and apply it to the real world
68,A commerce graduate can apply knowledge from their course work to real world
68,Exercise 2Make the following paragraphs more concise without removing any information
68,From 4 August students will be selected in accordance with legal requirements and diversity strategy
68,The Passport Office is offering free of charge for any current passport lost damaged or destroyed because of recent floods
68, Eligible applicants should contact the Passport Information Service (PIS) on 998 9988
68,We can investigate breaches of privacy principles by agencies and organizations and privacy complaints made by individuals
68,4
68, We help people affected by natural disasters and conflict
68, We provide emergency relief when disaster occurs and support communities as they rebuild
68,5
68, People feel that government servants need to communicate with the public in effective way
68,
68,Exercise 1Make the following sentences more concise without removing any information
68,1
68, Our budget for advertising is higher but sales figures have not been improved
68,2
68, In emergency such as a fire or earthquake please exit the building as soon as you can
68,We have several job openings for a variety of positions in our Sales department
68,I’m having trouble with my computer is because the antivirus has not been updated
68,We consider the candidate to be fit for either of the two positions
68, As discussed in our previous phone call the shipping charges on your next order will be waived
68, We are evaluating how to address the issue that exists in the performance of our team members
68,Our researchers interviewed several people who are professionals in the health care industry
68, Please change the information on your profile to include the most recent information
68,10
68, We congratulate all the people who participated and completed the training program
68,
68,Q 
68,Make the sentences more concise:1
68, We hope this decision won’t damage the reputation of our firm
68,2
68, The training program prepares every participant for their certification test that they receive soon
68,3
68, Could you recommend a local contractor?4
68, I might get together with my MBA friends this weekend
68,5
68, She is professional courteous and punctual
68,6
68, We addressed the problem in our weekly meeting
68,7
68, Please talk to John make him accept the deal
68,8
68, Recruiters search for local professionals with good qualifications
68,9
68, Carlos speaks fluent English intermediate Portuguese and conversational German
68,10
68, One should take advantage of this opportunity
68,
68,Write an email to your team member on his performance appraisal
68, He has just gone on project deployment and physically not available with you in the office but working elsewhere and hence you choose to write to him
